Gene ID	Gene Name	ERR2707370	ERR2707361	ERR2707363	ERR2707367	ERR2707372	ERR2707365	ERR2707366	ERR2707368	ERR2707362	ERR2707369	ERR2707364	ERR2707371
ENSG00000234511	C5orf58	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234512	TLR12P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234513		5	2	0	2	2	0	1	0	0	2	1	1
ENSG00000234515	PPP1R2P1	2	3	2	3	1	0	0	1	1	2	2	3
ENSG00000234518	PTGES3P1	138	353	260	171	277	93	166	165	485	191	207	175
ENSG00000234519		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234520	HRAT17	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234521		0	0	0	0	1	1	0	1	0	0	0	0
ENSG00000234522		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234523	NDUFB1P2	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000234524	RPL12P43	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000234527	PCDH9-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234529	GAPDHP19	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234534	CSNK1G2P1	3	3	2	1	9	0	1	4	6	6	0	8
ENSG00000234535		0	0	0	0	1	0	0	0	2	0	2	1
ENSG00000234537		2	0	0	0	1	0	1	0	1	1	0	0
ENSG00000234538	ZNF114P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234540		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234541	CHEK2P5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234542		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234544	PTGES3P5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234545	FAM133B	168	149	93	77	215	52	89	103	173	119	97	179
ENSG00000234546	LNCTAM34A	3	2	3	4	3	0	3	9	9	9	0	7
ENSG00000234548	LINC02020	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234551	LINC01309	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234553		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234556	LINC00701	1	1	0	0	4	2	0	0	0	0	1	1
ENSG00000234557	PPIAP90	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000234558	API5P1	6	10	5	1	5	0	5	1	14	3	3	3
ENSG00000234559	RPL22P7	1	1	0	0	4	1	1	0	0	1	5	1
ENSG00000234560	OR10G8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234562	TPMTP2	0	0	0	0	0	0	0	0	1	0	3	0
ENSG00000234564	HSPA8P20	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000234565	COX6B1P1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000234566	RPL7AP71	1	0	0	0	1	1	0	0	3	1	0	0
ENSG00000234567		5	4	0	1	3	1	6	1	3	1	3	4
ENSG00000234568	BIN2P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234569	RAD1P1	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000234570	ZFRP1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000234571	H2BP2	0	1	0	0	0	0	0	0	0	0	1	0
ENSG00000234572	LINC01800	0	0	1	0	1	0	0	0	0	0	0	1
ENSG00000234573		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234575	CTSLP8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234576	MTND1P26	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234577	SYNE1-AS1	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000234578		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234579		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234580		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234583	TSPY19P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234584		0	1	0	0	2	0	0	0	0	0	0	2
ENSG00000234585	CCT6P3	23	13	8	8	29	5	15	11	23	9	22	29
ENSG00000234586		0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000234587	MRPL50P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234588	FABP5P14	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234589		2	0	1	0	5	1	2	0	2	1	3	1
ENSG00000234590	GNG5P5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234592	TJAP1P1	0	0	0	0	1	0	6	0	0	0	0	0
ENSG00000234593	KAZN-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234594		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234595		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234597		0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000234601	CHRM3-AS1	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234602	MCIDAS	25	49	28	39	65	6	18	33	60	31	23	40
ENSG00000234604		2	2	0	0	0	0	1	0	0	0	0	0
ENSG00000234607		1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000234608	MAPKAPK5-AS1	198	165	140	91	371	72	144	132	240	146	156	242
ENSG00000234611	OR2AT2P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234612	H2AZP5	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000234613		0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000234614	C2CD4D-AS1	6	0	1	0	12	0	0	0	0	2	0	4
ENSG00000234616	JRK	1075	879	524	817	1820	511	1337	482	1054	563	1162	1351
ENSG00000234617	SNRK-AS1	0	0	2	2	3	1	4	0	0	1	4	3
ENSG00000234618	RPSAP9	6	2	3	2	6	0	5	2	5	3	4	5
ENSG00000234619	RPL7P11	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000234620	PUDPP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234622		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234624		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234625	LINC00380	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234626		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000234627	NUS1P3	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000234629	WDR82P1	15	28	11	18	38	2	15	24	41	28	13	26
ENSG00000234630		5	1	1	4	12	2	1	3	4	4	2	6
ENSG00000234632	NECAP1P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234634	LINC02093	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234636	MED14OS	6	4	4	5	7	4	2	0	12	2	3	6
ENSG00000234637	RPS19P6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234638		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234639		5	2	5	3	7	0	3	1	7	4	0	1
ENSG00000234640		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234644	OTX2P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234645	YWHAEP5	29	31	15	10	37	2	3	24	29	16	5	31
ENSG00000234646		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234647		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234648		11	3	1	4	18	0	2	7	7	8	6	6
ENSG00000234650	PCCA-AS1	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000234652	AGPAT5P1	0	2	0	7	3	1	0	4	2	2	3	2
ENSG00000234653	LRRTM4-AS1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000234655	OR7E155P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234658		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234660	LINC00440	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234661	CHL1-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234663	LINC01934	0	0	0	0	0	0	4	0	1	0	0	0
ENSG00000234664	HMGN2P5	16	41	24	3	28	15	29	7	43	14	34	17
ENSG00000234665	LERFS	0	0	0	0	1	0	0	0	0	0	0	3
ENSG00000234667	ACTL11P	2	0	0	2	2	0	1	3	0	0	0	3
ENSG00000234670	OR6C64P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234671	MTCYBP5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234675		0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000234676	IFT74-AS1	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000234677		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234678	ELF3-AS1	68	34	20	38	156	31	97	34	37	41	58	97
ENSG00000234680	VN2R3P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234682	VDAC2P4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234683		0	0	0	0	0	0	0	0	2	0	0	1
ENSG00000234684	SDCBP2-AS1	65	29	27	17	120	31	74	12	54	23	71	69
ENSG00000234685	NUS1P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234686		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234688		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234690	EPCAM-DT	4	3	0	1	6	4	0	0	1	3	3	8
ENSG00000234692		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234693	RIPOR3-AS1	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000234694		11	19	8	17	43	6	11	15	19	23	20	18
ENSG00000234695	TFPI2-DT	2	3	3	0	3	2	2	0	4	0	0	5
ENSG00000234696	GPR50-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234698		2	1	2	0	1	1	0	2	0	0	0	0
ENSG00000234699		1	0	0	1	1	0	0	0	2	1	0	2
ENSG00000234700	MTCO1P8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234701	PRDX3P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234702	VDAC1P3	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000234703		0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000234705	HMGA1P4	5	2	1	3	7	0	0	2	2	3	4	10
ENSG00000234706	PRUNEP1	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000234707	SEC61G-DT	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234709	UPF3AP3	10	1	1	2	20	1	0	5	2	6	4	11
ENSG00000234710		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234711	TUBB8P11	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000234712		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234713		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234714		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234715		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234716		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234717	TMEM212-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234718		0	0	2	1	2	0	0	0	1	0	0	0
ENSG00000234719	NPIPB2	0	2	1	0	1	1	5	0	3	0	4	0
ENSG00000234720	ATP5F1AP8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234721	LINC02092	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000234722	LINC01287	0	0	0	0	2	0	0	0	1	0	0	2
ENSG00000234723		0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000234724	HDAC1P1	0	1	0	0	1	1	0	0	0	0	0	1
ENSG00000234726		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234730		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234731	MTND4LP16	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234732	RPEP5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234735		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234736	FAM170B-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234737	KRT18P15	3	2	1	6	6	2	0	2	1	1	0	7
ENSG00000234740		0	0	0	1	4	0	0	2	0	1	0	4
ENSG00000234741	GAS5	2882	1825	1290	1691	5426	493	1084	2669	2602	2922	1204	3577
ENSG00000234742		1	4	4	0	6	2	6	6	12	1	6	4
ENSG00000234743	EIF5AP4	0	0	0	1	2	1	0	3	0	2	0	0
ENSG00000234744	USP9YP26	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234745	HLA-B	716	1012	731	476	1270	303	665	578	1365	574	658	827
ENSG00000234748		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234749	FAM90A21P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234750		7	3	0	6	7	6	5	1	3	1	6	3
ENSG00000234751		0	0	0	3	2	0	0	1	1	2	0	1
ENSG00000234752	LINC02676	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234753	FOXP4-AS1	10	3	2	4	27	1	4	5	4	6	1	18
ENSG00000234754	LINC02817	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000234756	LINC02621	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234758		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234761	MGAT4FP	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000234763		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234764	E2F6P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234765	ELL2P3	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000234766	LINC01496	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234767	LINC01052	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234768		0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000234769	WASH4P	1	2	3	0	1	3	2	0	7	1	1	1
ENSG00000234770	GULOP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234771	SLC25A25-AS1	55	57	63	76	105	28	94	48	80	49	90	73
ENSG00000234772	LINC00412	1	0	0	1	1	0	0	0	0	0	0	2
ENSG00000234773		3	1	0	1	3	0	3	0	1	1	1	3
ENSG00000234775		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234776	C11orf94	4	1	1	1	2	2	1	8	0	5	1	0
ENSG00000234777	LINC02529	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234779	BNC2-AS1	0	2	3	0	0	0	0	0	1	0	0	0
ENSG00000234780		0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000234781	LINC01103	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234782	TPT1P9	24	65	23	9	62	5	11	25	69	48	20	34
ENSG00000234784		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234785	EEF1GP5	4	2	1	1	4	2	1	2	5	1	0	5
ENSG00000234787	LINC00458	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234788	HSPA8P3	0	0	0	1	1	1	0	0	0	0	0	1
ENSG00000234789		0	3	1	1	2	1	1	1	5	1	1	2
ENSG00000234790	NUTF2P4	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000234791		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234792		0	0	0	0	1	0	0	1	0	1	1	0
ENSG00000234793		0	2	0	0	0	0	2	0	0	0	1	0
ENSG00000234795	RFTN1P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234796		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234797	RPS3AP6	2	0	1	0	3	1	0	2	0	1	1	0
ENSG00000234800	PCMTD1P3	1	2	3	1	4	1	7	0	8	0	6	4
ENSG00000234801	MORF4	0	2	0	0	1	0	1	2	2	2	0	0
ENSG00000234803	FAM197Y2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234805		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000234806	RPL26P29	0	0	0	0	2	0	0	2	0	0	1	0
ENSG00000234807	LINC01135	2	2	1	0	7	7	14	1	2	0	21	1
ENSG00000234810		0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000234811		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234812		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234813		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234814	SVIL2P	5	2	0	3	15	1	0	1	1	7	1	12
ENSG00000234816	H2AC5P	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000234817	ECI2-DT	4	1	2	1	10	0	0	2	2	1	2	4
ENSG00000234818		2	0	0	0	0	0	0	0	0	1	0	1
ENSG00000234819		10	12	7	10	22	7	13	7	21	11	14	18
ENSG00000234821	MRPS33P4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234825	XRCC6P2	23	13	4	27	30	4	6	14	16	22	14	19
ENSG00000234826		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234828	IQCM	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234829	IFNA17	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234830	FAM197Y9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234832	NXT1-AS1	0	6	4	0	6	0	0	2	5	4	3	1
ENSG00000234835	PHBP13	0	0	0	3	0	0	0	2	2	1	0	0
ENSG00000234837		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234838	PPIAP78	0	10	4	0	0	1	7	0	2	0	4	0
ENSG00000234839	RPS26P30	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234840	LINC01239	12	0	0	4	38	0	0	11	0	15	0	15
ENSG00000234841		2	2	0	0	3	0	0	1	1	1	0	5
ENSG00000234842	MTCO2P16	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234844	CDC42P2	0	0	0	0	0	0	0	2	0	1	0	2
ENSG00000234848		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234850	MTND2P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234851	RPL23AP42	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000234853	NDUFA5P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234854	LINC00676	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234855	SLIT1-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234857	HNRNPUL2-BSCL2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234859		0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000234860		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234861	ATP5F1AP1	0	0	0	0	0	1	0	0	2	0	0	0
ENSG00000234862		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234863		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234864	LINC02632	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234865	ADH5P5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234869		16	14	9	1	27	10	25	1	25	7	15	11
ENSG00000234872		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234877		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234878	HSPE1P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234880	LINC00163	1	0	1	0	3	0	0	0	0	0	2	1
ENSG00000234881	PIGFP2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234882	EIF3EP1	12	26	16	13	21	5	7	6	29	10	12	14
ENSG00000234883	MIR155HG	4	12	10	0	4	3	4	1	19	4	5	2
ENSG00000234884		0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000234886	MTND5P26	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234888	OFD1P15Y	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234889	KPNB1P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234890	HNRNPDLP2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234891		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234892		0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000234894		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234895	OR52X1P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234896	OR7E62P	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000234898	CHEK2P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234899	SOX9-AS1	11	1	1	1	8	1	16	4	2	1	5	5
ENSG00000234900		0	1	0	0	0	1	0	0	0	0	2	0
ENSG00000234901	MTND6P13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234902		0	0	1	0	0	0	1	0	1	0	2	0
ENSG00000234903		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234906	APOC2	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234907		0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000234910	IL6RP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234911	TEX21P	13	7	2	3	22	2	6	4	6	4	5	9
ENSG00000234912	SNHG20	151	99	60	144	288	23	36	144	136	166	43	172
ENSG00000234913		0	0	0	1	0	0	2	0	0	0	0	0
ENSG00000234915		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234917		1	1	3	1	4	1	0	2	5	1	1	4
ENSG00000234918		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234919	LINC01827	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234921		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000234922	TSEN15P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234925	ATP5PDP4	34	14	22	15	71	12	34	26	26	29	12	32
ENSG00000234927	HMGN1P18	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234928	LINC01659	2	0	0	0	3	0	0	0	0	0	0	1
ENSG00000234929		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234931	MARK2P15	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234932		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234933	CDC42P1	0	0	1	0	0	1	1	0	0	0	1	0
ENSG00000234934	MTND5P29	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234936		9	1	1	4	5	0	1	5	1	1	1	7
ENSG00000234937		0	0	0	1	0	2	0	0	0	0	1	0
ENSG00000234938		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234939	MTND2P18	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234940		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234941		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234942	GRID1-AS1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000234943		0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000234944	LINC02623	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000234945	GTF3C2-AS1	5	1	1	4	2	1	1	1	0	1	2	4
ENSG00000234946	SDHCP3	0	0	0	0	0	0	0	0	2	0	2	0
ENSG00000234948	LINC01524	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000234949		0	0	2	0	1	1	3	0	4	0	4	0
ENSG00000234950	RBMY2OP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234952	LINC02674	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234953		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234956	LINC02539	0	0	0	0	0	0	0	0	1	0	2	0
ENSG00000234958	FABP5P13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234961		0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000234962	LINC00700	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000234964	FABP5P7	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000234965	SHISA8	33	4	5	21	52	3	5	16	8	16	7	47
ENSG00000234967		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234969	AARSD1P1	3	2	3	0	3	1	1	0	2	2	0	0
ENSG00000234973	LINC02658	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234975	FTH1P2	4	1	4	4	4	3	3	1	5	1	4	5
ENSG00000234977		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234979		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234981		0	2	2	0	2	0	1	0	1	0	2	0
ENSG00000234982		1	0	0	0	3	0	1	0	2	1	2	1
ENSG00000234983		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234984	FMO10P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234985		77	147	97	43	143	34	84	78	187	111	68	101
ENSG00000234986		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234988	LINC01849	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000234993	CUBNP2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234995	RPS3AP28	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234996	ACTG1P25	5	4	0	4	1	0	7	0	3	2	2	3
ENSG00000234997		0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000234998		1	2	0	0	2	1	3	0	2	0	1	1
ENSG00000234999	SNRPCP19	1	1	1	0	2	0	0	0	0	0	0	0
ENSG00000235001	EIF4A1P2	3	3	4	0	6	0	1	5	7	2	0	3
ENSG00000235002		0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000235004	USP9YP30	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235005		1	0	0	0	0	0	0	0	0	0	0	2
ENSG00000235007		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000235008		30	56	35	54	68	18	37	54	82	62	43	33
ENSG00000235009	LINC01883	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235010		0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235011		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235012	JCADP1	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000235013	COX20P2	26	18	10	13	52	4	6	31	22	25	4	32
ENSG00000235014	REREP2Y	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235015	GEMIN2P1	0	0	1	0	0	0	0	0	1	0	1	0
ENSG00000235016	SEMA3F-AS1	15	7	7	10	24	5	14	5	19	7	15	13
ENSG00000235018		1	0	0	1	0	0	1	0	0	1	8	0
ENSG00000235020		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235021		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235023		5	0	0	0	7	1	2	0	0	2	1	4
ENSG00000235024		1	0	0	0	1	0	0	0	0	0	0	1
ENSG00000235026	DPP10-AS1	11	0	0	1	27	0	0	6	0	4	0	16
ENSG00000235027		11	52	44	20	40	24	43	9	48	15	35	25
ENSG00000235028	HMGN1P30	0	0	0	0	0	0	1	1	1	0	0	0
ENSG00000235029	MNX1-AS2	4	2	1	1	4	0	1	2	2	4	4	4
ENSG00000235032	BMP7-AS1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235033	DAAM2-AS1	5	0	0	11	13	0	1	9	0	12	0	7
ENSG00000235034	C19orf81	11	0	0	3	21	0	0	5	0	3	0	13
ENSG00000235035		0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000235036		27	28	13	8	33	6	10	18	24	7	14	22
ENSG00000235038		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235039	MTND6P12	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235040	MTCO3P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235042	SMARCAL1-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235043	TECRP1	4	8	7	3	12	3	8	2	12	4	10	6
ENSG00000235044	PPIAP3	1	5	0	5	12	2	2	2	5	1	1	2
ENSG00000235045	RPL7P8	3	0	0	0	0	0	0	2	0	0	1	1
ENSG00000235047		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235049	LINC00940	0	0	0	0	0	0	0	0	0	0	0	0
